id,resume_id,name,gender,race
Accountant/Batch_4/Jorge Hernandez,12442909,Jorge Hernandez,male,hispanic
Accountant/Batch_4/Rosa Ramirez,24817041,Rosa Ramirez,female,hispanic
Accountant/Batch_4/James Begay,25749150,James Begay,male,native
Accountant/Batch_4/Jessica Nez,20393721,Jessica Nez,female,native
Accountant/Batch_5/Todd O’Brien,14470533,Todd O’Brien,male,white
Accountant/Batch_5/Anne Kelly,17407184,Anne Kelly,female,white
Accountant/Batch_5/Jamal Williams,24799301,Jamal Williams,male,black
Accountant/Batch_5/Aisha Williams,23636277,Aisha Williams,female,black
Accountant/Batch_5/Michael Tran,23139819,Michael Tran,male,asian
Accountant/Batch_5/Emily Yang,20393721,Emily Yang,female,asian
Accountant/Batch_5/Luis Garcia,24817041,Luis Garcia,male,hispanic
Accountant/Batch_5/Sandra Lopez,37997507,Sandra Lopez,female,hispanic
Accountant/Batch_5/Richard Oxendine,15821633,Richard Oxendine,male,native
Accountant/Batch_5/Jennifer Sandoval,30813919,Jennifer Sandoval,female,native
Accountant/Batch_6/Brendan Baker,25127518,Brendan Baker,male,white
Accountant/Batch_6/Emily Murphy,43685045,Emily Murphy,female,white
Accountant/Batch_6/Leroy Jones,37370455,Leroy Jones,male,black
Accountant/Batch_6/Ebony Washington,42487883,Ebony Washington,female,black
Accountant/Batch_6/Kevin Li,20253563,Kevin Li,male,asian
Accountant/Batch_6/Jennifer Lee,17407184,Jennifer Lee,female,asian
Accountant/Batch_6/David Gonzalez,23636277,David Gonzalez,male,hispanic
Accountant/Batch_6/Elizabeth Lopez,24817041,Elizabeth Lopez,female,hispanic
Accountant/Batch_6/John Tsosie,16237710,John Tsosie,male,native
Accountant/Batch_6/Patricia Begay,63137898,Patricia Begay,female,native
Accountant/Batch_7/Matthew Ryan,31602598,Matthew Ryan,male,white
Accountant/Batch_7/Emily Kelly,39115899,Emily Kelly,female,white
Accountant/Batch_7/Kareem Washington,21031285,Kareem Washington,male,black
Accountant/Batch_7/Lakisha Jackson,75286906,Lakisha Jackson,female,black
Accountant/Batch_7/Kevin Li,78403342,Kevin Li,male,asian
Accountant/Batch_7/Maria Li,37997507,Maria Li,female,asian
Accountant/Batch_7/Carlos Perez,37370455,Carlos Perez,male,hispanic
Accountant/Batch_7/Carmen Rodriguez,15821633,Carmen Rodriguez,female,hispanic
Accountant/Batch_7/James Begay,13294301,James Begay,male,native
Accountant/Batch_7/Lisa Tsosie,13491889,Lisa Tsosie,female,native
Accountant/Batch_8/Jay McCarthy,21794875,Jay McCarthy,male,white
Accountant/Batch_8/Jill O’Brien,12442909,Jill O’Brien,female,white
Accountant/Batch_8/Rasheed Jackson,37997507,Rasheed Jackson,male,black
Accountant/Batch_8/Tamika Williams,33527446,Tamika Williams,female,black
Accountant/Batch_8/James Tran,31602598,James Tran,male,asian
Accountant/Batch_8/Maria Kim,25127518,Maria Kim,female,asian
Accountant/Batch_8/David Hernandez,23513618,David Hernandez,male,hispanic
Accountant/Batch_8/Jennifer Lopez,15906625,Jennifer Lopez,female,hispanic
Accountant/Batch_8/John Begay,75286906,John Begay,male,native
Accountant/Batch_8/Linda Locklear,39115899,Linda Locklear,female,native
Accountant/Batch_9/Matthew Murphy,18365791,Matthew Murphy,male,white
Accountant/Batch_9/Meredith O’Brien,14491649,Meredith O’Brien,female,white
Accountant/Batch_9/Hakim Jones,20393721,Hakim Jones,male,black
Accountant/Batch_9/Ebony Jackson,20253563,Ebony Jackson,female,black
Accountant/Batch_9/Kevin Yang,21794875,Kevin Yang,male,asian
Accountant/Batch_9/Sarah Wang,21338490,Sarah Wang,female,asian
Accountant/Batch_9/Jorge Ramirez,29456173,Jorge Ramirez,male,hispanic
Accountant/Batch_9/Rosa Rodriguez,23734441,Rosa Rodriguez,female,hispanic
Accountant/Batch_9/Joseph Sandoval,43685045,Joseph Sandoval,male,native
Accountant/Batch_9/Ashley Tsosie,30361788,Ashley Tsosie,female,native
Accountant/Batch_10/Greg Murphy,20253563,Greg Murphy,male,white
Accountant/Batch_10/Anne Walsh,14224370,Anne Walsh,female,white
Accountant/Batch_10/Hakim Robinson,33527446,Hakim Robinson,male,black
Accountant/Batch_10/Tamika Robinson,63137898,Tamika Robinson,female,black
Accountant/Batch_10/James Kim,25067742,James Kim,male,asian
Accountant/Batch_10/Grace Wang,59403481,Grace Wang,female,asian
Accountant/Batch_10/Miguel Ramirez,12338274,Miguel Ramirez,male,hispanic
Accountant/Batch_10/Carmen Gonzalez,25462793,Carmen Gonzalez,female,hispanic
Accountant/Batch_10/Richard Nez,20393721,Richard Nez,male,native
Accountant/Batch_10/Linda Yazzie,19545827,Linda Yazzie,female,native
Accountant/Batch_11/Neil Ryan,13294301,Neil Ryan,male,white
Accountant/Batch_11/Carrie Kelly,23513618,Carrie Kelly,female,white
Accountant/Batch_11/Tremayne Jackson,12338274,Tremayne Jackson,male,black
Accountant/Batch_11/Latoya Jackson,24799301,Latoya Jackson,female,black
Accountant/Batch_11/Kevin Lee,23734441,Kevin Lee,male,asian
Accountant/Batch_11/Elizabeth Li,37370455,Elizabeth Li,female,asian
Accountant/Batch_11/Daniel Hernandez,17407184,Daniel Hernandez,male,hispanic
Accountant/Batch_11/Sandra Martinez,25749150,Sandra Martinez,female,hispanic
Accountant/Batch_11/Joseph Locklear,30361788,Joseph Locklear,male,native
Accountant/Batch_11/Ashley Yazzie,59403481,Ashley Yazzie,female,native
Accountant/Batch_12/Jay Baker,20253563,Jay Baker,male,white
Accountant/Batch_12/Meredith Murphy,12442909,Meredith Murphy,female,white
Accountant/Batch_12/Tremayne Williams,23636277,Tremayne Williams,male,black
Accountant/Batch_12/Tamika Jones,27980446,Tamika Jones,female,black
Accountant/Batch_12/James Nguyen,43685045,James Nguyen,male,asian
Accountant/Batch_12/Emily Yang,37997507,Emily Yang,female,asian
Accountant/Batch_12/David Lopez,31602598,David Lopez,male,hispanic
Accountant/Batch_12/Carmen Perez,19545827,Carmen Perez,female,hispanic
Accountant/Batch_12/Joseph Yazzie,23734441,Joseph Yazzie,male,native
Accountant/Batch_12/Michelle Nez,15906625,Michelle Nez,female,native
Accountant/Batch_13/Neil O’Brien,23734441,Neil O’Brien,male,white
Accountant/Batch_13/Sarah Baker,37370455,Sarah Baker,female,white
Accountant/Batch_13/Jermaine Jones,75286906,Jermaine Jones,male,black
Accountant/Batch_13/Lakisha Robinson,14491649,Lakisha Robinson,female,black
Accountant/Batch_13/Kevin Nguyen,78403342,Kevin Nguyen,male,asian
Accountant/Batch_13/Maria Lee,19545827,Maria Lee,female,asian
Accountant/Batch_13/Luis Rodriguez,25462793,Luis Rodriguez,male,hispanic
Accountant/Batch_13/Rosa Lopez,13491889,Rosa Lopez,female,hispanic
Accountant/Batch_13/David Locklear,25749150,David Locklear,male,native
Accountant/Batch_13/Lisa Tsosie,14224370,Lisa Tsosie,female,native
