id,resume_id,name,gender,race
Apparel/Batch_5/John Nguyen,15154822,John Nguyen,male,asian
Apparel/Batch_5/Sarah Yang,14937492,Sarah Yang,female,asian
Apparel/Batch_5/Luis Martinez,13764840,Luis Martinez,male,hispanic
Apparel/Batch_5/Rosa Martinez,12860543,Rosa Martinez,female,hispanic
Apparel/Batch_5/William Benally,30344127,William Benally,male,native
Apparel/Batch_5/Linda Nez,20905088,Linda Nez,female,native
Apparel/Batch_6/Jay Sullivan,15479281,Jay Sullivan,male,white
Apparel/Batch_6/Allison Walsh,13386301,Allison Walsh,female,white
Apparel/Batch_6/Darnell Jackson,50324968,Darnell Jackson,male,black
Apparel/Batch_6/Ebony Robinson,72807293,Ebony Robinson,female,black
Apparel/Batch_6/Andrew Wang,11409460,Andrew Wang,male,asian
Apparel/Batch_6/Michelle Kim,10182582,Michelle Kim,female,asian
Apparel/Batch_6/David Gonzalez,21007083,David Gonzalez,male,hispanic
Apparel/Batch_6/Elizabeth Gonzalez,71499299,Elizabeth Gonzalez,female,hispanic
Apparel/Batch_6/James Sandoval,26046878,James Sandoval,male,native
Apparel/Batch_6/Mary Benally,23719943,Mary Benally,female,native
Apparel/Batch_7/Greg Ryan,11232471,Greg Ryan,male,white
Apparel/Batch_7/Sarah Walsh,71499299,Sarah Walsh,female,white
Apparel/Batch_7/Kareem Washington,15535408,Kareem Washington,male,black
Apparel/Batch_7/Tanisha Jackson,23719943,Tanisha Jackson,female,black
Apparel/Batch_7/James Le,31225895,James Le,male,asian
Apparel/Batch_7/Elizabeth Tran,12860543,Elizabeth Tran,female,asian
Apparel/Batch_7/Juan Perez,30344127,Juan Perez,male,hispanic
Apparel/Batch_7/Carmen Martinez,14698557,Carmen Martinez,female,hispanic
Apparel/Batch_7/David Tsosie,46514339,David Tsosie,male,native
Apparel/Batch_7/Jennifer Locklear,71767359,Jennifer Locklear,female,native
Apparel/Batch_8/Brendan McCarthy,21807211,Brendan McCarthy,male,white
Apparel/Batch_8/Anne Baker,11677077,Anne Baker,female,white
Apparel/Batch_8/Tyrone Jones,20905088,Tyrone Jones,male,black
Apparel/Batch_8/Lakisha Washington,12669075,Lakisha Washington,female,black
Apparel/Batch_8/David Nguyen,13764840,David Nguyen,male,asian
Apparel/Batch_8/Maria Tran,15479281,Maria Tran,female,asian
Apparel/Batch_8/Juan Lopez,71767359,Juan Lopez,male,hispanic
Apparel/Batch_8/Jennifer Lopez,29764492,Jennifer Lopez,female,hispanic
Apparel/Batch_8/James Yazzie,16605640,James Yazzie,male,native
Apparel/Batch_8/Ashley Chee,29521434,Ashley Chee,female,native
Apparel/Batch_9/Geoffrey Sullivan,23719943,Geoffrey Sullivan,male,white
Apparel/Batch_9/Laurie Sullivan,91533580,Laurie Sullivan,female,white
Apparel/Batch_9/Jermaine Robinson,12668625,Jermaine Robinson,male,black
Apparel/Batch_9/Tamika Jones,27549075,Tamika Jones,female,black
Apparel/Batch_9/Kevin Tran,15154822,Kevin Tran,male,asian
Apparel/Batch_9/Amy Chen,21807211,Amy Chen,female,asian
Apparel/Batch_9/Miguel Perez,99806115,Miguel Perez,male,hispanic
Apparel/Batch_9/Jennifer Sanchez,19070271,Jennifer Sanchez,female,hispanic
Apparel/Batch_9/Joseph Nez,29521434,Joseph Nez,male,native
Apparel/Batch_9/Patricia Locklear,58208591,Patricia Locklear,female,native
Apparel/Batch_10/Todd Murray,16723524,Todd Murray,male,white
Apparel/Batch_10/Emily Walsh,29521434,Emily Walsh,female,white
Apparel/Batch_10/Kareem Jones,26691587,Kareem Jones,male,black
Apparel/Batch_10/Tamika Williams,21007083,Tamika Williams,female,black
Apparel/Batch_10/Jason Tran,13386301,Jason Tran,male,asian
Apparel/Batch_10/Elizabeth Kim,29764492,Elizabeth Kim,female,asian
Apparel/Batch_10/Luis Martinez,71499299,Luis Martinez,male,hispanic
Apparel/Batch_10/Martha Garcia,12668625,Martha Garcia,female,hispanic
Apparel/Batch_10/William Chee,15535408,William Chee,male,native
Apparel/Batch_10/Patricia Sandoval,15479281,Patricia Sandoval,female,native
Apparel/Batch_11/Brendan O’Brien,12668625,Brendan O’Brien,male,white
Apparel/Batch_11/Emily Sullivan,56151548,Emily Sullivan,female,white
Apparel/Batch_11/Kareem Jackson,29521434,Kareem Jackson,male,black
Apparel/Batch_11/Kenya Jones,71499299,Kenya Jones,female,black
Apparel/Batch_11/Daniel Le,16391949,Daniel Le,male,asian
Apparel/Batch_11/Michelle Le,15479281,Michelle Le,female,asian
Apparel/Batch_11/Juan Sanchez,27091280,Juan Sanchez,male,hispanic
Apparel/Batch_11/Maria Gonzalez,27694040,Maria Gonzalez,female,hispanic
Apparel/Batch_11/James Locklear,13764840,James Locklear,male,native
Apparel/Batch_11/Elizabeth Locklear,11232471,Elizabeth Locklear,female,native
Apparel/Batch_12/Jay O’Brien,21807211,Jay O’Brien,male,white
Apparel/Batch_12/Carrie Murphy,14698557,Carrie Murphy,female,white
Apparel/Batch_12/Tyrone Robinson,27099856,Tyrone Robinson,male,black
Apparel/Batch_12/Ebony Robinson,91533580,Ebony Robinson,female,black
Apparel/Batch_12/Daniel Lee,14937492,Daniel Lee,male,asian
Apparel/Batch_12/Elizabeth Nguyen,27549075,Elizabeth Nguyen,female,asian
Apparel/Batch_12/Jesus Lopez,11232471,Jesus Lopez,male,hispanic
Apparel/Batch_12/Rosa Rodriguez,17714174,Rosa Rodriguez,female,hispanic
Apparel/Batch_12/James Sandoval,13764840,James Sandoval,male,native
Apparel/Batch_12/Jessica Tsosie,15479281,Jessica Tsosie,female,native
Apparel/Batch_13/Greg McCarthy,13807808,Greg McCarthy,male,white
Apparel/Batch_13/Meredith McCarthy,27694040,Meredith McCarthy,female,white
Apparel/Batch_13/Leroy Williams,20905088,Leroy Williams,male,black
Apparel/Batch_13/Latoya Robinson,30344127,Latoya Robinson,female,black
Apparel/Batch_13/Daniel Kim,24533931,Daniel Kim,male,asian
Apparel/Batch_13/Michelle Yang,19070271,Michelle Yang,female,asian
Apparel/Batch_13/Juan Martinez,27099856,Juan Martinez,male,hispanic
Apparel/Batch_13/Rosa Lopez,28998957,Rosa Lopez,female,hispanic
Apparel/Batch_13/Richard Yazzie,58208591,Richard Yazzie,male,native
Apparel/Batch_13/Linda Locklear,29764492,Linda Locklear,female,native
