id,resume_id,name,gender,race
Banking/Batch_3/Luis Lopez,38897568,Luis Lopez,male,hispanic
Banking/Batch_3/Jessica Lopez,36302399,Jessica Lopez,female,hispanic
Banking/Batch_3/Christopher Yazzie,18805506,Christopher Yazzie,male,native
Banking/Batch_3/Elizabeth Yazzie,33286293,Elizabeth Yazzie,female,native
Banking/Batch_4/Matthew Ryan,33286293,Matthew Ryan,male,white
Banking/Batch_4/Jill O’Brien,34953092,Jill O’Brien,female,white
Banking/Batch_4/Tyrone Williams,54421668,Tyrone Williams,male,black
Banking/Batch_4/Tamika Robinson,26987539,Tamika Robinson,female,black
Banking/Batch_4/Jason Le,77156708,Jason Le,male,asian
Banking/Batch_4/Amy Chen,17276884,Amy Chen,female,asian
Banking/Batch_4/Daniel Hernandez,24580361,Daniel Hernandez,male,hispanic
Banking/Batch_4/Martha Martinez,19374660,Martha Martinez,female,hispanic
Banking/Batch_4/James Oxendine,18208580,James Oxendine,male,native
Banking/Batch_4/Patricia Benally,38897568,Patricia Benally,female,native
Banking/Batch_5/Geoffrey Sullivan,39247950,Geoffrey Sullivan,male,white
Banking/Batch_5/Jill Kelly,18805506,Jill Kelly,female,white
Banking/Batch_5/Hakim Williams,21645690,Hakim Williams,male,black
Banking/Batch_5/Lakisha Washington,71422121,Lakisha Washington,female,black
Banking/Batch_5/Kevin Chen,19374660,Kevin Chen,male,asian
Banking/Batch_5/Grace Le,69243180,Grace Le,female,asian
Banking/Batch_5/David Sanchez,18457785,David Sanchez,male,hispanic
Banking/Batch_5/Ana Rodriguez,11065180,Ana Rodriguez,female,hispanic
Banking/Batch_5/Robert Chee,74552449,Robert Chee,male,native
Banking/Batch_5/Mary Oxendine,21856577,Mary Oxendine,female,native
Banking/Batch_6/Brad Walsh,30713796,Brad Walsh,male,white
Banking/Batch_6/Meredith Kelly,3547447,Meredith Kelly,female,white
Banking/Batch_6/Tremayne Jackson,39247950,Tremayne Jackson,male,black
Banking/Batch_6/Tamika Williams,54421668,Tamika Williams,female,black
Banking/Batch_6/Jason Wang,18457785,Jason Wang,male,asian
Banking/Batch_6/Sarah Li,19149865,Sarah Li,female,asian
Banking/Batch_6/Jorge Ramirez,21645690,Jorge Ramirez,male,hispanic
Banking/Batch_6/Jennifer Garcia,21297521,Jennifer Garcia,female,hispanic
Banking/Batch_6/Christopher Chee,30127072,Christopher Chee,male,native
Banking/Batch_6/Michelle Yazzie,34758680,Michelle Yazzie,female,native
Banking/Batch_7/Brendan McCarthy,29552167,Brendan McCarthy,male,white
Banking/Batch_7/Allison Murphy,33286293,Allison Murphy,female,white
Banking/Batch_7/Hakim Washington,19374660,Hakim Washington,male,black
Banking/Batch_7/Tamika Jackson,18457785,Tamika Jackson,female,black
Banking/Batch_7/Joseph Chen,11637468,Joseph Chen,male,asian
Banking/Batch_7/Amy Chen,22615491,Amy Chen,female,asian
Banking/Batch_7/Daniel Sanchez,77156708,Daniel Sanchez,male,hispanic
Banking/Batch_7/Elizabeth Garcia,12021752,Elizabeth Garcia,female,hispanic
Banking/Batch_7/Robert Tsosie,17189156,Robert Tsosie,male,native
Banking/Batch_7/Linda Nez,18208580,Linda Nez,female,native
Banking/Batch_8/Brendan Ryan,24580361,Brendan Ryan,male,white
Banking/Batch_8/Emily Murray,33286293,Emily Murray,female,white
Banking/Batch_8/Leroy Washington,36302399,Leroy Washington,male,black
Banking/Batch_8/Tanisha Williams,18208580,Tanisha Williams,female,black
Banking/Batch_8/Michael Tran,43375498,Michael Tran,male,asian
Banking/Batch_8/Amy Kim,30713796,Amy Kim,female,asian
Banking/Batch_8/Luis Rodriguez,45167858,Luis Rodriguez,male,hispanic
Banking/Batch_8/Maria Lopez,89049979,Maria Lopez,female,hispanic
Banking/Batch_8/John Locklear,35483925,John Locklear,male,native
Banking/Batch_8/Michelle Nez,27120528,Michelle Nez,female,native
Banking/Batch_9/Matthew Sullivan,19374660,Matthew Sullivan,male,white
Banking/Batch_9/Laurie Murphy,35483925,Laurie Murphy,female,white
Banking/Batch_9/Jamal Williams,19920687,Jamal Williams,male,black
Banking/Batch_9/Ebony Robinson,19149865,Ebony Robinson,female,black
Banking/Batch_9/Daniel Li,74552449,Daniel Li,male,asian
Banking/Batch_9/Grace Tran,3547447,Grace Tran,female,asian
Banking/Batch_9/David Ramirez,36302399,David Ramirez,male,hispanic
Banking/Batch_9/Jennifer Sanchez,54421668,Jennifer Sanchez,female,hispanic
Banking/Batch_9/Robert Nez,77156708,Robert Nez,male,native
Banking/Batch_9/Linda Sandoval,34185495,Linda Sandoval,female,native
Banking/Batch_10/Matthew Sullivan,30127072,Matthew Sullivan,male,white
Banking/Batch_10/Sarah Murray,36302399,Sarah Murray,female,white
Banking/Batch_10/Kareem Williams,77156708,Kareem Williams,male,black
Banking/Batch_10/Latoya Washington,17276884,Latoya Washington,female,black
Banking/Batch_10/John Wang,26579709,John Wang,male,asian
Banking/Batch_10/Michelle Li,26987539,Michelle Li,female,asian
Banking/Batch_10/David Perez,17189156,David Perez,male,hispanic
Banking/Batch_10/Maria Lopez,89049979,Maria Lopez,female,hispanic
Banking/Batch_10/Robert Benally,29839396,Robert Benally,male,native
Banking/Batch_10/Linda Tsosie,39247950,Linda Tsosie,female,native
Banking/Batch_11/Neil Walsh,38897568,Neil Walsh,male,white
Banking/Batch_11/Carrie Sullivan,29552167,Carrie Sullivan,female,white
Banking/Batch_11/Jamal Washington,19374660,Jamal Washington,male,black
Banking/Batch_11/Latoya Robinson,18457785,Latoya Robinson,female,black
Banking/Batch_11/David Li,77156708,David Li,male,asian
Banking/Batch_11/Grace Kim,2841992,Grace Kim,female,asian
Banking/Batch_11/Jesus Hernandez,21856577,Jesus Hernandez,male,hispanic
Banking/Batch_11/Maria Rodriguez,26579709,Maria Rodriguez,female,hispanic
Banking/Batch_11/Richard Oxendine,22615491,Richard Oxendine,male,native
Banking/Batch_11/Mary Sandoval,69243180,Mary Sandoval,female,native
Banking/Batch_12/Greg Murphy,11065180,Greg Murphy,male,white
Banking/Batch_12/Carrie Ryan,45167858,Carrie Ryan,female,white
Banking/Batch_12/Rasheed Jones,12021752,Rasheed Jones,male,black
Banking/Batch_12/Tanisha Jones,21297521,Tanisha Jones,female,black
Banking/Batch_12/Michael Kim,89049979,Michael Kim,male,asian
Banking/Batch_12/Maria Nguyen,43375498,Maria Nguyen,female,asian
Banking/Batch_12/Daniel Martinez,26987539,Daniel Martinez,male,hispanic
Banking/Batch_12/Rosa Sanchez,36302399,Rosa Sanchez,female,hispanic
Banking/Batch_12/Richard Yazzie,33286293,Richard Yazzie,male,native
Banking/Batch_12/Lisa Locklear,34953092,Lisa Locklear,female,native
Banking/Batch_13/Brett McCarthy,18457785,Brett McCarthy,male,white
Banking/Batch_13/Laurie Kelly,34953092,Laurie Kelly,female,white
Banking/Batch_13/Tremayne Jones,79041971,Tremayne Jones,male,black
Banking/Batch_13/Aisha Robinson,19149865,Aisha Robinson,female,black
Banking/Batch_13/Kevin Yang,35483925,Kevin Yang,male,asian
Banking/Batch_13/Amy Li,29552167,Amy Li,female,asian
Banking/Batch_13/Luis Perez,45167858,Luis Perez,male,hispanic
Banking/Batch_13/Ana Rodriguez,26987539,Ana Rodriguez,female,hispanic
Banking/Batch_13/Robert Begay,26579709,Robert Begay,male,native
Banking/Batch_13/Jessica Yazzie,89049979,Jessica Yazzie,female,native
